grad_norm,loss,loss_cal,loss_cal_q0,loss_diff,loss_diff_q0,loss_q0,param_norm,samples,step,loss_cal_q1,loss_diff_q1,loss_q1,loss_cal_q2,loss_diff_q2,loss_q2,loss_cal_q3,loss_diff_q3,loss_q3
10.405210940779646,0.9891254247757917,0.15777450799942017,0.15777450799942017,0.9891254247757917,0.9891254247757917,0.9891254247757917,227.1953195541015,33,32,,,,,,,,,
12.045493520600532,1.0082933661182574,0.1604098677635193,,1.0082933661182574,,,227.1977078179667,34,33,,,,0.1604098677635193,1.0082933661182574,1.0082933661182574,,,
10.178512581402725,0.9544140127369192,0.1478467881679535,0.1478467881679535,0.9544140127369192,0.9544140127369192,0.9544140127369192,227.2002577235325,35,34,,,,,,,,,
10.766453845687955,0.9551420540926046,0.15475785732269287,,0.9551420540926046,,,227.20288182279648,36,35,0.15475785732269287,0.9551420540926046,0.9551420540926046,,,,,,
9.107890101307502,1.0543102120303696,0.15548235177993774,0.15548235177993774,1.0543102120303696,1.0543102120303696,1.0543102120303696,227.20553106408516,37,36,,,,,,,,,
7.273815719816088,1.0299510774033633,0.151987224817276,,1.0299510774033633,,,227.20816209213942,38,37,0.151987224817276,1.0299510774033633,1.0299510774033633,,,,,,
11.321433943000939,1.0285252644493232,0.16150683164596558,0.16150683164596558,1.0285252644493232,1.0285252644493232,1.0285252644493232,227.210744297784,39,38,,,,,,,,,
8.580246436156155,0.9636697310580791,0.14361006021499634,,0.9636697310580791,,,227.21324371862963,40,39,0.14361006021499634,0.9636697310580791,0.9636697310580791,,,,,,
9.807863527219796,0.9873434278769507,0.14285233616828918,,0.9873434278769507,,,227.21564950220002,41,40,0.14285233616828918,0.9873434278769507,0.9873434278769507,,,,,,
8.143754856807202,0.9849031589233955,0.1439073383808136,,0.9849031589233955,,,227.21794974575795,42,41,,,,0.1439073383808136,0.9849031589233955,0.9849031589233955,,,
8.342892412945574,1.0079884711065406,0.14504486322402954,,1.0079884711065406,,,227.22014343783266,43,42,0.14504486322402954,1.0079884711065406,1.0079884711065406,,,,,,
452.2126659981179,0.7131489007752474,0.15019682049751282,,0.7131489007752474,,,227.22222861941503,44,43,,,,,,,0.15019682049751282,0.7131489007752474,0.7131489007752474
8.33398892817457,0.9720399811403082,0.14801549911499023,,0.9720399811403082,,,227.22338405597338,45,44,,,,0.14801549911499023,0.9720399811403082,0.9720399811403082,,,
7.49584944384657,0.9799043353068517,0.14323297142982483,,0.9799043353068517,,,227.22471256613278,46,45,0.14323297142982483,0.9799043353068517,0.9799043353068517,,,,,,
236.96921900905383,0.650843394416563,0.149573415517807,,0.650843394416563,,,227.22615068354332,47,46,0.149573415517807,0.650843394416563,0.650843394416563,,,,,,
6.637872623953469,1.0264006883814847,0.14109623432159424,0.14109623432159424,1.0264006883814847,1.0264006883814847,1.0264006883814847,227.22783708307261,48,47,,,,,,,,,
7.224364298309662,0.9870592314621129,0.14465183019638062,,0.9870592314621129,,,227.22967192912915,49,48,,,,,,,0.14465183019638062,0.9870592314621129,0.9870592314621129
9.345454273867432,1.021100083043485,0.15499411523342133,0.15499411523342133,1.021100083043485,1.021100083043485,1.021100083043485,227.23160529179916,50,49,,,,,,,,,
6.227196826240225,0.9912090006469554,0.13717567920684814,,0.9912090006469554,,,227.23358364521675,51,50,,,,0.13717567920684814,0.9912090006469554,0.9912090006469554,,,
7.869732634108069,0.9620567742815738,0.14376452565193176,,0.9620567742815738,,,227.2355636524974,52,51,,,,0.14376452565193176,0.9620567742815738,0.9620567742815738,,,
6.951642618479758,0.9890820468663234,0.13575053215026855,0.13575053215026855,0.9890820468663234,0.9890820468663234,0.9890820468663234,227.23751968101305,53,52,,,,,,,,,
391.79041448561634,0.5366588820733476,0.14325380325317383,,0.5366588820733476,,,227.23942187618826,54,53,0.14325380325317383,0.5366588820733476,0.5366588820733476,,,,,,
6.500699241750064,0.9489431726411013,0.13023345172405243,,0.9489431726411013,,,227.24158250221038,55,54,,,,0.13023345172405243,0.9489431726411013,0.9489431726411013,,,
6.192395612118747,1.0192888284574282,0.135657399892807,0.135657399892807,1.0192888284574282,1.0192888284574282,1.0192888284574282,227.24397073270123,56,55,,,,,,,,,
7.9800782516932465,1.0181003240830917,0.14321747422218323,,1.0181003240830917,,,227.24649008309748,57,56,,,,,,,0.14321747422218323,1.0181003240830917,1.0181003240830917
8.207954885955822,1.0057923344550617,0.1367964744567871,,1.0057923344550617,,,227.24905958964243,58,57,,,,,,,0.1367964744567871,1.0057923344550617,1.0057923344550617
7.7600429460003175,1.0220674407897499,0.14181798696517944,,1.0220674407897499,,,227.2516385571946,59,58,0.14181798696517944,1.0220674407897499,1.0220674407897499,,,,,,
6.849975223697577,0.9779186470654391,0.13411825895309448,,0.9779186470654391,,,227.254164996302,60,59,,,,0.13411825895309448,0.9779186470654391,0.9779186470654391,,,
137.16058547153833,0.5469197412715641,0.1328268051147461,0.1328268051147461,0.5469197412715641,0.5469197412715641,0.5469197412715641,227.25660934315047,61,60,,,,,,,,,
6.28803838281307,0.9704245642684297,0.14135704934597015,0.14135704934597015,0.9704245642684297,0.9704245642684297,0.9704245642684297,227.25536606094983,62,61,,,,,,,,,
7.730173349977971,1.0147092852323127,0.14167889952659607,,1.0147092852323127,,,227.25539294930525,63,62,,,,,,,0.14167889952659607,1.0147092852323127,1.0147092852323127
5.551914098096601,0.9951216033098242,0.12438102811574936,,0.9951216033098242,,,227.25637198000211,64,63,,,,0.12438102811574936,0.9951216033098242,0.9951216033098242,,,
7.223083238024409,0.9962897569374962,0.14347675442695618,,0.9962897569374962,,,227.25805396796642,65,64,0.14347675442695618,0.9962897569374962,0.9962897569374962,,,,,,
12.671739793104722,1.0172253567552914,0.15966534614562988,,1.0172253567552914,,,227.26022638287878,66,65,,,,0.15966534614562988,1.0172253567552914,1.0172253567552914,,,
125.27661442087606,0.3725519643017947,0.1304590106010437,,0.3725519643017947,,,227.26273380481734,67,66,0.1304590106010437,0.3725519643017947,0.3725519643017947,,,,,,
6.954505965645048,0.986991126142914,0.13034820556640625,0.13034820556640625,0.986991126142914,0.986991126142914,0.986991126142914,227.26540006629577,68,67,,,,,,,,,
5.978940654471829,0.9911290393269375,0.12447796761989594,0.12447796761989594,0.9911290393269375,0.9911290393269375,0.9911290393269375,227.26837837852426,69,68,,,,,,,,,
5.082018014573396,1.0181132381791125,0.11929985880851746,0.11929985880851746,1.0181132381791125,1.0181132381791125,1.0181132381791125,227.27153214156715,70,69,,,,,,,,,
8.791530377333656,0.9957448657126517,0.14066758751869202,,0.9957448657126517,,,227.27477371682684,71,70,,,,,,,0.14066758751869202,0.9957448657126517,0.9957448657126517
4.969341099601801,1.0039394113418836,0.12052715569734573,,1.0039394113418836,,,227.27801986898385,72,71,0.12052715569734573,1.0039394113418836,1.0039394113418836,,,,,,
5.7232111803783345,1.017630013805754,0.11757837980985641,0.11757837980985641,1.017630013805754,1.017630013805754,1.017630013805754,227.28122640625523,73,72,,,,,,,,,
92.34152955388255,0.32722028036096085,0.12724357843399048,,0.32722028036096085,,,227.2843490927255,74,73,0.12724357843399048,0.32722028036096085,0.32722028036096085,,,,,,
8.376220801436155,1.0145124173876212,0.13616982102394104,,1.0145124173876212,,,227.287481874172,75,74,0.13616982102394104,1.0145124173876212,1.0145124173876212,,,,,,
5.630827683163313,1.0025216752315358,0.11876504123210907,,1.0025216752315358,,,227.29049809558393,76,75,,,,,,,0.11876504123210907,1.0025216752315358,1.0025216752315358
6.0599319551293025,0.9697245463888636,0.12136304378509521,,0.9697245463888636,,,227.2933804176881,77,76,,,,,,,0.12136304378509521,0.9697245463888636,0.9697245463888636
7.848509814139276,1.0093001684736724,0.14305980503559113,,1.0093001684736724,,,227.29611175044133,78,77,,,,0.14305980503559113,1.0093001684736724,1.0093001684736724,,,
4.098483106627355,0.9818881094399753,0.10498179495334625,,0.9818881094399753,,,227.29868561175508,79,78,,,,0.10498179495334625,0.9818881094399753,0.9818881094399753,,,
7.5353437402916175,1.0047682613583462,0.14080215990543365,0.14080215990543365,1.0047682613583462,1.0047682613583462,1.0047682613583462,227.30111157963827,80,79,,,,,,,,,
6.082645812094895,0.9725145296738851,0.12175345420837402,,0.9725145296738851,,,227.30337972320328,81,80,,,,,,,0.12175345420837402,0.9725145296738851,0.9725145296738851
131.59239615956892,0.24743449400597117,0.1227862611413002,,0.24743449400597117,,,227.3054929240351,82,81,0.1227862611413002,0.24743449400597117,0.24743449400597117,,,,,,
4.883867826142794,0.9928065726347121,0.1194571703672409,,0.9928065726347121,,,227.30752006486838,83,82,0.1194571703672409,0.9928065726347121,0.9928065726347121,,,,,,
5.450172835405025,1.005647573821658,0.12471282482147217,0.12471282482147217,1.005647573821658,1.005647573821658,1.005647573821658,227.30943189500167,84,83,,,,,,,,,
4.415714602818944,1.0296946493648549,0.10521788895130157,,1.0296946493648549,,,227.3112204805759,85,84,0.10521788895130157,1.0296946493648549,1.0296946493648549,,,,,,
4.605336597129343,1.0229750619332767,0.11207550764083862,,1.0229750619332767,,,227.31289422552624,86,85,,,,0.11207550764083862,1.0229750619332767,1.0229750619332767,,,
5.265037530453036,0.9848348202948649,0.11822768300771713,,0.9848348202948649,,,227.31444947234326,87,86,,,,0.11822768300771713,0.9848348202948649,0.9848348202948649,,,
4.341481902406238,1.0048816942462646,0.11211700737476349,,1.0048816942462646,,,227.31589374077834,88,87,,,,0.11211700737476349,1.0048816942462646,1.0048816942462646,,,
4.801675754218455,1.0428328132177098,0.11163289844989777,0.11163289844989777,1.0428328132177098,1.0428328132177098,1.0428328132177098,227.31723629609212,89,88,,,,,,,,,
4.80867740054989,0.9880787327163075,0.11067355424165726,0.11067355424165726,0.9880787327163075,0.9880787327163075,0.9880787327163075,227.31847437595758,90,89,,,,,,,,,
5.0385799755071705,0.9766162450997078,0.1103445366024971,,0.9766162450997078,,,227.3196174552914,91,90,0.1103445366024971,0.9766162450997078,0.9766162450997078,,,,,,
5.181148743277143,0.9747484142016789,0.129995197057724,,0.9747484142016789,,,227.32067495172961,92,91,0.129995197057724,0.9747484142016789,0.9747484142016789,,,,,,
4.781829334665882,0.9900777005353367,0.12014392018318176,,0.9900777005353367,,,227.32165267958388,93,92,,,,,,,0.12014392018318176,0.9900777005353367,0.9900777005353367
5.208556063125531,0.47532007164110823,0.10420316457748413,0.10420316457748413,0.47532007164110823,0.47532007164110823,0.47532007164110823,227.32254818015934,94,93,,,,,,,,,
4.403306015919461,1.012300577127154,0.10979460179805756,,1.012300577127154,,,227.32394719485308,95,94,,,,,,,0.10979460179805756,1.012300577127154,1.012300577127154
4.973054117152415,0.9524523402407477,0.12157171219587326,0.12157171219587326,0.9524523402407477,0.9524523402407477,0.9524523402407477,227.32539321537544,96,95,,,,,,,,,
4.231105392230306,0.9554546334204812,0.10640755295753479,0.10640755295753479,0.9554546334204812,0.9554546334204812,0.9554546334204812,227.3268546157315,97,96,,,,,,,,,
5.767706730809488,0.9785247954189299,0.12124577164649963,,0.9785247954189299,,,227.32830316360324,98,97,,,,,,,0.12124577164649963,0.9785247954189299,0.9785247954189299
4.195585702930602,0.9811302460651257,0.10693269968032837,,0.9811302460651257,,,227.3297222428683,99,98,,,,0.10693269968032837,0.9811302460651257,0.9811302460651257,,,
147.36536204309394,0.17470698567521015,0.11367110908031464,,0.17470698567521015,,,227.33110353726747,100,99,,,,,,,0.11367110908031464,0.17470698567521015,0.17470698567521015
4.430636030464104,1.0089222747272144,0.11004434525966644,0.11004434525966644,1.0089222747272144,1.0089222747272144,1.0089222747272144,227.33253283276116,101,100,,,,,,,,,
4.826968511312486,0.9939168063484191,0.12004975974559784,,0.9939168063484191,,,227.3339537606326,102,101,,,,0.12004975974559784,0.9939168063484191,0.9939168063484191,,,
4.315809034829995,0.9736927069154199,0.1031801700592041,,0.9736927069154199,,,227.33534432383277,103,102,0.1031801700592041,0.9736927069154199,0.9736927069154199,,,,,,
4.655982232926268,1.0128280495359432,0.11145734786987305,,1.0128280495359432,,,227.33670179312745,104,103,,,,0.11145734786987305,1.0128280495359432,1.0128280495359432,,,
4.379833284124799,0.9971565394422222,0.11536799371242523,,0.9971565394422222,,,227.3380022976595,105,104,0.11536799371242523,0.9971565394422222,0.9971565394422222,,,,,,
4.958176092119625,0.9781100603431485,0.10958346724510193,,0.9781100603431485,,,227.33924890599084,106,105,,,,,,,0.10958346724510193,0.9781100603431485,0.9781100603431485
3.6726321802535633,0.9831849772625618,0.09241119027137756,,0.9831849772625618,,,227.3404309377341,107,106,0.09241119027137756,0.9831849772625618,0.9831849772625618,,,,,,
3.796569722441643,1.03200506128486,0.1076822429895401,0.1076822429895401,1.03200506128486,1.03200506128486,1.03200506128486,227.3415505402383,108,107,,,,,,,,,
3.7523408663709907,0.9687797290366458,0.09877476096153259,,0.9687797290366458,,,227.34259762205465,109,108,0.09877476096153259,0.9687797290366458,0.9687797290366458,,,,,,
3.613880740062991,1.00539308154024,0.09035761654376984,,1.00539308154024,,,227.3435759647773,110,109,0.09035761654376984,1.00539308154024,1.00539308154024,,,,,,
3.7798908594023133,0.9712878623757166,0.09505383670330048,0.09505383670330048,0.9712878623757166,0.9712878623757166,0.9712878623757166,227.34449722886066,111,110,,,,,,,,,
3.6113779726021233,0.9605886858213398,0.09281401336193085,,0.9605886858213398,,,227.34534863978632,112,111,,,,,,,0.09281401336193085,0.9605886858213398,0.9605886858213398
4.030621896226934,1.0023988305047888,0.10423342883586884,,1.0023988305047888,,,227.34614586239874,113,112,0.10423342883586884,1.0023988305047888,1.0023988305047888,,,,,,
3.789990020972866,1.008160035029334,0.11006193608045578,0.11006193608045578,1.008160035029334,1.008160035029334,1.008160035029334,227.34688775857265,114,113,,,,,,,,,
3.634429515456506,1.0016026917038698,0.09058964252471924,0.09058964252471924,1.0016026917038698,1.0016026917038698,1.0016026917038698,227.34757160022622,115,114,,,,,,,,,
4.419828078517908,1.0296041769029882,0.10631102323532104,0.10631102323532104,1.0296041769029882,1.0296041769029882,1.0296041769029882,227.34820726613123,116,115,,,,,,,,,
3.9265050824496743,0.966378041503908,0.10492285341024399,,0.966378041503908,,,227.3487979234762,117,116,,,,0.10492285341024399,0.966378041503908,0.966378041503908,,,
3.731095933697181,0.9751614419623573,0.08994302898645401,,0.9751614419623573,,,227.34934220783344,118,117,,,,,,,0.08994302898645401,0.9751614419623573,0.9751614419623573
3.595282587742564,0.9276029640695995,0.0887451022863388,,0.9276029640695995,,,227.34985671790272,119,118,,,,0.0887451022863388,0.9276029640695995,0.9276029640695995,,,
4.871066726269919,1.0068731672741404,0.11653663218021393,,1.0068731672741404,,,227.35037345874628,120,119,0.11653663218021393,1.0068731672741404,1.0068731672741404,,,,,,
3.4215659045483333,0.9849562923718593,0.08578949421644211,,0.9849562923718593,,,227.3508577772146,121,120,,,,,,,0.08578949421644211,0.9849562923718593,0.9849562923718593
4.321212510710634,1.000370422727031,0.10374448448419571,0.10374448448419571,1.000370422727031,1.000370422727031,1.000370422727031,227.35131125078308,122,121,,,,,,,,,
3.6126867069225317,0.9517343434631851,0.10356493294239044,,0.9517343434631851,,,227.3517397638673,123,122,0.10356493294239044,0.9517343434631851,0.9517343434631851,,,,,,
3.497128324799395,0.9744922675164489,0.09875276684761047,,0.9744922675164489,,,227.35214744533752,124,123,0.09875276684761047,0.9744922675164489,0.9744922675164489,,,,,,
3.3007556741889132,0.9755777500488892,0.08633904159069061,,0.9755777500488892,,,227.3525257354412,125,124,,,,0.08633904159069061,0.9755777500488892,0.9755777500488892,,,
3.5376136186756515,0.9750003579360078,0.09991826862096786,,0.9750003579360078,,,227.3528956375712,126,125,,,,,,,0.09991826862096786,0.9750003579360078,0.9750003579360078
3.254402414846864,1.0042409649910906,0.08692073822021484,0.08692073822021484,1.0042409649910906,1.0042409649910906,1.0042409649910906,227.35324860394982,127,126,,,,,,,,,
3.7278234528123617,1.0013291867058878,0.08798205852508545,,1.0013291867058878,,,227.35358238079388,128,127,,,,,,,0.08798205852508545,1.0013291867058878,1.0013291867058878
3.5224061964321316,1.0102451510621018,0.08643987774848938,,1.0102451510621018,,,227.3539058345009,129,128,,,,0.08643987774848938,1.0102451510621018,1.0102451510621018,,,
3.5964157764027336,0.977563561452538,0.0828271359205246,,0.977563561452538,,,227.35420417633662,130,129,,,,,,,0.0828271359205246,0.977563561452538,0.977563561452538
4.6126797639872,1.0072270955089262,0.09441893547773361,,1.0072270955089262,,,227.35447638156032,131,130,,,,,,,0.09441893547773361,1.0072270955089262,1.0072270955089262
3.572174053450863,1.01673163974354,0.09727407991886139,,1.01673163974354,,,227.35472960120416,132,131,,,,0.09727407991886139,1.01673163974354,1.01673163974354,,,
50.80557555461482,0.11231539745392656,0.08596894145011902,,0.11231539745392656,,,227.35496309267572,133,132,0.08596894145011902,0.11231539745392656,0.11231539745392656,,,,,,
4.1805509252691335,0.9878042806224876,0.0932890921831131,,0.9878042806224876,,,227.35530206903073,134,133,0.0932890921831131,0.9878042806224876,0.9878042806224876,,,,,,
4.285443388114804,1.0305504650950756,0.11783236265182495,0.11783236265182495,1.0305504650950756,1.0305504650950756,1.0305504650950756,227.3556707307954,135,134,,,,,,,,,
3.100996016815878,0.9856400342918746,0.0817122757434845,,0.9856400342918746,,,227.35604920691236,136,135,,,,0.0817122757434845,0.9856400342918746,0.9856400342918746,,,
2.82458889162326,1.016756152143358,0.07452869415283203,0.07452869415283203,1.016756152143358,1.016756152143358,1.016756152143358,227.3564405582297,137,136,,,,,,,,,
3.1995656971377304,0.7976173344840194,0.07815217226743698,,0.7976173344840194,,,227.3568365177121,138,137,,,,,,,0.07815217226743698,0.7976173344840194,0.7976173344840194
3.477744333208789,0.9760118269147121,0.09889267385005951,,0.9760118269147121,,,227.35759722176874,139,138,,,,,,,0.09889267385005951,0.9760118269147121,0.9760118269147121
2.863295648600436,0.9924107156578889,0.07353667914867401,0.07353667914867401,0.9924107156578889,0.9924107156578889,0.9924107156578889,227.3583285682916,140,139,,,,,,,,,
3.2488884506928213,0.9510107906343168,0.0884631872177124,,0.9510107906343168,,,227.35900808743583,141,140,0.0884631872177124,0.9510107906343168,0.9510107906343168,,,,,,
3.8288174160857102,0.9579269908027166,0.10475703328847885,0.10475703328847885,0.9579269908027166,0.9579269908027166,0.9579269908027166,227.35965606842518,142,141,,,,,,,,,
3.8951912678376845,0.9654772086327269,0.107607401907444,,0.9654772086327269,,,227.36026397132056,143,142,0.107607401907444,0.9654772086327269,0.9654772086327269,,,,,,
3.014118908138743,1.0055701302633029,0.08087845146656036,,1.0055701302633029,,,227.36083380038886,144,143,0.08087845146656036,1.0055701302633029,1.0055701302633029,,,,,,
3.558198327644356,0.9934873353244353,0.10175809264183044,,0.9934873353244353,,,227.3613829123804,145,144,,,,0.10175809264183044,0.9934873353244353,0.9934873353244353,,,
69.95883737626532,0.10724329805742952,0.07911814749240875,,0.10724329805742952,,,227.36190617514492,146,145,,,,0.07911814749240875,0.10724329805742952,0.10724329805742952,,,
4.681611488675708,0.9946358954222435,0.1128087118268013,0.1128087118268013,0.9946358954222435,0.9946358954222435,0.9946358954222435,227.36158884162066,147,146,,,,,,,,,
3.0600298574527875,0.9779400209614543,0.07445608079433441,,0.9779400209614543,,,227.36140752062738,148,147,0.07445608079433441,0.9779400209614543,0.9779400209614543,,,,,,
3.2475804920007674,0.9989938052945866,0.08192233741283417,0.08192233741283417,0.9989938052945866,0.9989938052945866,0.9989938052945866,227.361378642514,149,148,,,,,,,,,
2.9756087345241067,0.971962897946134,0.07834514230489731,0.07834514230489731,0.971962897946134,0.971962897946134,0.971962897946134,227.36143215150307,150,149,,,,,,,,,
3.327469294148248,0.9748636219647833,0.08830445259809494,0.08830445259809494,0.9748636219647833,0.9748636219647833,0.9748636219647833,227.3615606032421,151,150,,,,,,,,,
3.1932834993988473,0.9799498305918061,0.08011643588542938,0.08011643588542938,0.9799498305918061,0.9799498305918061,0.9799498305918061,227.3617328892469,152,151,,,,,,,,,
2.986469079657359,1.0020292205603645,0.07701064646244049,,1.0020292205603645,,,227.36193684043042,153,152,,,,0.07701064646244049,1.0020292205603645,1.0020292205603645,,,
3.2410703099056453,0.9617313717868684,0.09716750681400299,,0.9617313717868684,,,227.36218253639316,154,153,,,,,,,0.09716750681400299,0.9617313717868684,0.9617313717868684
2.851423446441699,0.9144779894461752,0.07266494631767273,,0.9144779894461752,,,227.36245293062333,155,154,,,,,,,0.07266494631767273,0.9144779894461752,0.9144779894461752
2.8859516470151245,0.9803954915955172,0.07411235570907593,,0.9803954915955172,,,227.36283437962513,156,155,0.07411235570907593,0.9803954915955172,0.9803954915955172,,,,,,
3.2925503688800095,0.9759228329891968,0.08853345364332199,,0.9759228329891968,,,227.36322280403132,157,156,,,,,,,0.08853345364332199,0.9759228329891968,0.9759228329891968
3.094333090804244,0.9787502036087763,0.08505789190530777,,0.9787502036087763,,,227.36361086062888,158,157,0.08505789190530777,0.9787502036087763,0.9787502036087763,,,,,,
3.3177720211806254,0.991062419892971,0.07701341807842255,,0.991062419892971,,,227.36401230231974,159,158,0.07701341807842255,0.991062419892971,0.991062419892971,,,,,,
3.0659554849582733,0.9879857453952758,0.07768286764621735,0.07768286764621735,0.9879857453952758,0.9879857453952758,0.9879857453952758,227.36441684152703,160,159,,,,,,,,,
3.0783510372427765,0.9337484595807048,0.07652813196182251,,0.9337484595807048,,,227.36478622805637,161,160,0.07652813196182251,0.9337484595807048,0.9337484595807048,,,,,,
2.730901437169159,0.9827148251088005,0.07094958424568176,,0.9827148251088005,,,227.36516918326296,162,161,0.07094958424568176,0.9827148251088005,0.9827148251088005,,,,,,
3.091035333679933,0.9789499316552732,0.08084516227245331,0.08084516227245331,0.9789499316552732,0.9789499316552732,0.9789499316552732,227.3655711999446,163,162,,,,,,,,,
2.9479985396046198,0.9891893932574096,0.08370008319616318,,0.9891893932574096,,,227.3659444284475,164,163,,,,,,,0.08370008319616318,0.9891893932574096,0.9891893932574096
3.329257550770335,0.9754068788508614,0.08832433819770813,,0.9754068788508614,,,227.36631309687596,165,164,,,,0.08832433819770813,0.9754068788508614,0.9754068788508614,,,
25.044751621047034,0.08365988522656512,0.07049604505300522,,0.08365988522656512,,,227.3666663030166,166,165,,,,,,,0.07049604505300522,0.08365988522656512,0.08365988522656512
